"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FRESP_THC","Researchers (HC) - % Female","FIN","Finland","2007","2007",31.5,,
"FRESP_THC","Researchers (HC) - % Female","FIN","Finland","2008","2008",30.7,,
"FRESP_THC","Researchers (HC) - % Female","FIN","Finland","2009","2009",31.4,,
"FRESP_THC","Researchers (HC) - % Female","FIN","Finland","2010","2010",31.9,,
"FRESP_THC","Researchers (HC) - % Female","FIN","Finland","2011","2011",32.1,,
"FRESP_THC","Researchers (HC) - % Female","FIN","Finland","2012","2012",32.2,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2000","2000",27.5,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2001","2001",27.5,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2002","2002",27.8,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2003","2003",27.8,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2004","2004",27.8,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2005","2005",28,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2006","2006",27.4,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2007","2007",27.8,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2008","2008",27.4,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2009","2009",26.9,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2010","2010",25.3,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2011","2011",25.6,,
"FRESP_THC","Researchers (HC) - % Female","FRA","France","2012","2012",25.6,,
"FRESP_THC","Researchers (HC) - % Female","DEU","Germany","2003","2003",19.5,,
"FRESP_THC","Researchers (HC) - % Female","DEU","Germany","2005","2005",21.3,,
"FRESP_THC","Researchers (HC) - % Female","DEU","Germany","2007","2007",23.2,,
"FRESP_THC","Researchers (HC) - % Female","DEU","Germany","2009","2009",25,,
"FRESP_THC","Researchers (HC) - % Female","DEU","Germany","2011","2011",26.8,,
"FRESP_THC","Researchers (HC) - % Female","GRC","Greece","2001","2001",35.3,,
"FRESP_THC","Researchers (HC) - % Female","GRC","Greece","2003","2003",37.1,,
"FRESP_THC","Researchers (HC) - % Female","GRC","Greece","2005","2005",36.4,,
"FRESP_THC","Researchers (HC) - % Female","GRC","Greece","2011","2011",36.7,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2000","2000",34.2,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2001","2001",33,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2002","2002",33.7,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2003","2003",35.1,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2004","2004",34.5,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2005","2005",34.2,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2006","2006",33.5,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2007","2007",33.5,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2008","2008",33,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2009","2009",32.1,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2010","2010",32,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2011","2011",31.7,,
"FRESP_THC","Researchers (HC) - % Female","HUN","Hungary","2012","2012",30.9,,
"FRESP_THC","Researchers (HC) - % Female","ISL","Iceland","2001","2001",34.7,,
"FRESP_THC","Researchers (HC) - % Female","ISL","Iceland","2003","2003",39.4,,
"FRESP_THC","Researchers (HC) - % Female","ISL","Iceland","2005","2005",39.3,,
"FRESP_THC","Researchers (HC) - % Female","ISL","Iceland","2006","2006",38.6,,
"FRESP_THC","Researchers (HC) - % Female","ISL","Iceland","2007","2007",37.8,,
"FRESP_THC","Researchers (HC) - % Female","ISL","Iceland","2008","2008",37.8,,
"FRESP_THC","Researchers (HC) - % Female","ISL","Iceland","2009","2009",42.6,,
"FRESP_THC","Researchers (HC) - % Female","ISL","Iceland","2011","2011",37.3,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2002","2002",30.2,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2003","2003",30.2,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2004","2004",30,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2005","2005",30.3,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2006","2006",31.2,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2007","2007",32,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2008","2008",32.3,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2009","2009",34.2,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2010","2010",34.4,,
"FRESP_THC","Researchers (HC) - % Female","IRL","Ireland","2011","2011",32.4,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2000","2000",27.9,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2001","2001",28.1,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2002","2002",28.7,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2003","2003",29.3,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2004","2004",29.9,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2005","2005",32.3,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2006","2006",33.3,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2007","2007",33.2,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2008","2008",33.2,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2009","2009",33.8,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2010","2010",34.5,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2011","2011",34.9,,
"FRESP_THC","Researchers (HC) - % Female","ITA","Italy","2012","2012",35.5,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2001","2001",10.7,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2002","2002",11.2,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2003","2003",11.6,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2004","2004",11.9,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2005","2005",11.9,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2006","2006",12.4,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2007","2007",13,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2008","2008",13,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2009","2009",13.6,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2010","2010",13.8,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2011","2011",14,,
"FRESP_THC","Researchers (HC) - % Female","JPN","Japan","2012","2012",14.4,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2000","2000",10.2,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2001","2001",11.1,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2002","2002",11.6,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2003","2003",11.4,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2004","2004",12,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2005","2005",12.9,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2006","2006",13.1,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2007","2007",14.9,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2008","2008",15.6,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2009","2009",15.8,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2010","2010",16.7,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2011","2011",17.3,,
"FRESP_THC","Researchers (HC) - % Female","KOR","Republic of Korea","2012","2012",17.7,,
"FRESP_THC","Researchers (HC) - % Female","LUX","Luxembourg","2003","2003",17.4,,
"FRESP_THC","Researchers (HC) - % Female","LUX","Luxembourg","2005","2005",18.2,,
"FRESP_THC","Researchers (HC) - % Female","LUX","Luxembourg","2007","2007",24.1,,
"FRESP_THC","Researchers (HC) - % Female","LUX","Luxembourg","2009","2009",21.2,,
"FRESP_THC","Researchers (HC) - % Female","LUX","Luxembourg","2011","2011",24,,
"FRESP_THC","Researchers (HC) - % Female","NLD","Netherlands","2001","2001",17.7,,
"FRESP_THC","Researchers (HC) - % Female","NLD","Netherlands","2003","2003",19.9,,
"FRESP_THC","Researchers (HC) - % Female","NLD","Netherlands","2005","2005",21,,
"FRESP_THC","Researchers (HC) - % Female","NLD","Netherlands","2007","2007",23,,
"FRESP_THC","Researchers (HC) - % Female","NLD","Netherlands","2009","2009",25.9,,
"FRESP_THC","Researchers (HC) - % Female","NLD","Netherlands","2011","2011",24.1,,
"FRESP_THC","Researchers (HC) - % Female","NLD","Netherlands","2012","2012",26.3,,
"FRESP_THC","Researchers (HC) - % Female","NZL","New Zealand","2001","2001",52,,
"FRESP_THC","Researchers (HC) - % Female","NOR","Norway","2001","2001",28.6,,
"FRESP_THC","Researchers (HC) - % Female","NOR","Norway","2003","2003",29.3,,
"FRESP_THC","Researchers (HC) - % Female","NOR","Norway","2005","2005",31.6,,
"FRESP_THC","Researchers (HC) - % Female","NOR","Norway","2007","2007",33.5,,
"FRESP_THC","Researchers (HC) - % Female","NOR","Norway","2008","2008",34.1,,
"FRESP_THC","Researchers (HC) - % Female","NOR","Norway","2009","2009",35.2,,
"FRESP_THC","Researchers (HC) - % Female","NOR","Norway","2010","2010",35.7,,
"FRESP_THC","Researchers (HC) - % Female","NOR","Norway","2011","2011",36.2,,
"FRESP_THC","Researchers (HC) - % Female","NOR","Norway","2012","2012",36.2,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2000","2000",38.1,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2003","2003",39.3,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2004","2004",38.9,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2005","2005",39.3,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2006","2006",39.5,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2007","2007",39.9,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2008","2008",39.5,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2009","2009",39.5,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2010","2010",39,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2011","2011",38.6,,
"FRESP_THC","Researchers (HC) - % Female","POL","Poland","2012","2012",38.3,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2000","2000",43.4,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2001","2001",43.6,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2002","2002",44,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2003","2003",44.3,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2004","2004",44.3,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2005","2005",44.4,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2006","2006",43.8,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2007","2007",43.4,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2008","2008",43,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2009","2009",44.3,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2010","2010",43.9,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2011","2011",44,,
"FRESP_THC","Researchers (HC) - % Female","PRT","Portugal","2012","2012",45,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2002","2002",39.6,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2003","2003",40.6,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2004","2004",41.2,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2005","2005",41.5,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2006","2006",41.8,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2007","2007",42.3,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2008","2008",42.3,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2009","2009",42.5,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2010","2010",42.4,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2011","2011",42.6,,
"FRESP_THC","Researchers (HC) - % Female","SVK","Slovakia","2012","2012",42.3,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2001","2001",35.4,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2002","2002",35.2,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2003","2003",36.3,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2004","2004",36.1,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2005","2005",36.7,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2006","2006",36.7,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2007","2007",37,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2008","2008",37.5,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2009","2009",38.1,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2010","2010",38.4,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2011","2011",38.7,,
"FRESP_THC","Researchers (HC) - % Female","ESP","Spain","2012","2012",38.8,,
"FRESP_THC","Researchers (HC) - % Female","SWE","Sweden","2005","2005",35.8,,
"FRESP_THC","Researchers (HC) - % Female","SWE","Sweden","2007","2007",35,,
"FRESP_THC","Researchers (HC) - % Female","SWE","Sweden","2009","2009",35.7,,
"FRESP_THC","Researchers (HC) - % Female","SWE","Sweden","2011","2011",37.2,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2000","2000",34.3,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2001","2001",35.2,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2002","2002",35.6,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2003","2003",35.9,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2004","2004",36.4,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2005","2005",36.1,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2006","2006",36.3,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2007","2007",36.7,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2008","2008",36.5,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2009","2009",36.3,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2010","2010",35.8,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2011","2011",35.6,,
"FRESP_THC","Researchers (HC) - % Female","TUR","Turkey","2012","2012",36.2,,
"FRESP_THC","Researchers (HC) - % Female","GBR","United Kingdom of Great Britain and Northern Ireland","2005","2005",35.7,,
"FRESP_THC","Researchers (HC) - % Female","GBR","United Kingdom of Great Britain and Northern Ireland","2007","2007",36.8,,
"FRESP_THC","Researchers (HC) - % Female","GBR","United Kingdom of Great Britain and Northern Ireland","2009","2009",37.9,,
"FRESP_THC","Researchers (HC) - % Female","GBR","United Kingdom of Great Britain and Northern Ireland","2010","2010",38.3,,
"FRESP_THC","Researchers (HC) - % Female","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",37.7,,
"FRESP_THC","Researchers (HC) - % Female","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",37.8,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2000","2000",48.5,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2001","2001",49.3,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2002","2002",50.5,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2003","2003",50.6,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2004","2004",50.9,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2005","2005",50.5,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2006","2006",50.5,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2007","2007",51.5,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2008","2008",51.3,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2009","2009",51.9,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2010","2010",52.2,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2011","2011",52.7,,
"FRESP_THC","Researchers (HC) - % Female","ARG","Argentina","2012","2012",52.7,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2000","2000",51.6,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2001","2001",42.8,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2002","2002",47,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2003","2003",45.8,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2004","2004",46.7,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2005","2005",46.1,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2006","2006",45.8,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2007","2007",44.7,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2008","2008",46.4,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2009","2009",45.7,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2010","2010",45.4,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2011","2011",42.8,,
"FRESP_THC","Researchers (HC) - % Female","ARM","Armenia","2012","2012",45.1,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2000","2000",48.9,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2001","2001",50,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2002","2002",51.4,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2003","2003",51.2,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2004","2004",53,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2005","2005",52.2,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2006","2006",51.5,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2007","2007",52,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2008","2008",52.4,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2009","2009",52.4,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2010","2010",55.3,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2011","2011",52.1,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2012","2012",51.5,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2000","2000",46.2,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2001","2001",45.2,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2002","2002",45.1,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2003","2003",44,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2004","2004",44.4,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2005","2005",43.2,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2006","2006",43.7,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2007","2007",43.3,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2008","2008",43.9,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2009","2009",42.7,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2010","2010",42.2,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2011","2011",41.7,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2012","2012",41.1,,
"FRESP_THC","Researchers (HC) - % Female","BRN","Brunei Darussalam","2002","2002",26.9,,
"FRESP_THC","Researchers (HC) - % Female","BRN","Brunei Darussalam","2003","2003",26.7,,
"FRESP_THC","Researchers (HC) - % Female","BRN","Brunei Darussalam","2004","2004",40.6,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2000","2000",45.6,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2001","2001",45.5,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2002","2002",46.3,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2003","2003",46.6,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2004","2004",46.2,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2005","2005",45.5,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2006","2006",44.6,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2007","2007",46.8,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2008","2008",47,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2009","2009",47.6,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2010","2010",48.6,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2011","2011",49.1,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2012","2012",48.6,,
"FRESP_THC","Researchers (HC) - % Female","BFA","Burkina Faso","2001","2001",14.4,,
"FRESP_THC","Researchers (HC) - % Female","BFA","Burkina Faso","2002","2002",14.4,,
"FRESP_THC","Researchers (HC) - % Female","BFA","Burkina Faso","2003","2003",12.7,,
"FRESP_THC","Researchers (HC) - % Female","BFA","Burkina Faso","2004","2004",11.6,,
"FRESP_THC","Researchers (HC) - % Female","BFA","Burkina Faso","2005","2005",12.3,,
"FRESP_THC","Researchers (HC) - % Female","BFA","Burkina Faso","2007","2007",13.4,,
"FRESP_THC","Researchers (HC) - % Female","BFA","Burkina Faso","2010","2010",23.1,,
"FRESP_THC","Researchers (HC) - % Female","KHM","Cambodia","2002","2002",20.7,"+","National Estimation"
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2000","2000",33.7,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2001","2001",34,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2002","2002",34.4,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2003","2003",35.1,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2004","2004",35.8,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2005","2005",36.3,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2006","2006",36.3,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2007","2007",36.8,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2008","2008",37,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2009","2009",37.2,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2010","2010",37.1,,
