"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","PRT","Portugal","2006","2006",5.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","PRT","Portugal","2007","2007",4.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","PRT","Portugal","2008","2008",3.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","PRT","Portugal","2009","2009",2.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","PRT","Portugal","2010","2010",3,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","PRT","Portugal","2011","2011",4.3,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","PRT","Portugal","2012","2012",2.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2000","2000",7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2001","2001",6.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2002","2002",7.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2003","2003",9.3,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2004","2004",7.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2005","2005",7.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2006","2006",6.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2007","2007",7.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2008","2008",6.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2009","2009",6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2010","2010",6.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2011","2011",6.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","SVK","Slovakia","2012","2012",6.2,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","TUR","Turkey","2005","2005",8.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","TUR","Turkey","2006","2006",8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","TUR","Turkey","2007","2007",7.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","TUR","Turkey","2008","2008",6.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","TUR","Turkey","2009","2009",6.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","TUR","Turkey","2010","2010",6.2,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","TUR","Turkey","2011","2011",5.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","TUR","Turkey","2012","2012",5.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","ALB","Albania","2008","2008",32.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2000","2000",11,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2001","2001",11.1,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2002","2002",11.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2003","2003",11.3,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2004","2004",10.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2005","2005",8.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2006","2006",9.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2007","2007",8.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2008","2008",10.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2009","2009",9.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2010","2010",11.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2011","2011",10.6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BGR","Bulgaria","2012","2012",10.1,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","BFA","Burkina Faso","2010","2010",8.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CHL","Chile","2007","2007",14.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CHL","Chile","2008","2008",14.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CHL","Chile","2009","2009",15.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CHL","Chile","2010","2010",15.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CHL","Chile","2011","2011",14.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CHL","Chile","2012","2012",14.3,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2000","2000",6.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2001","2001",6.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2002","2002",6.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2003","2003",6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2004","2004",5.6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2005","2005",5.6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2006","2006",5.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2007","2007",5.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2008","2008",7.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2009","2009",7.2,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2010","2010",6.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2011","2011",6.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","COL","Colombia","2012","2012",6.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2002","2002",7.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2003","2003",7.4,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2004","2004",8.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2005","2005",10.2,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2006","2006",8.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2007","2007",8.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2008","2008",8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2009","2009",8.6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2010","2010",7.6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2011","2011",8.2,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","HRV","Croatia","2012","2012",6.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2000","2000",11.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2001","2001",11.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2002","2002",9.2,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2003","2003",8.6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2004","2004",5.3,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2005","2005",5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2006","2006",4.1,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2007","2007",4.3,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2008","2008",4.2,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2009","2009",4.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2010","2010",4.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2011","2011",4.6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","CYP","Cyprus","2012","2012",3.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","ECU","Ecuador","2001","2001",32.7,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","ECU","Ecuador","2002","2002",32.5,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","ECU","Ecuador","2003","2003",31.9,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","ECU","Ecuador","2009","2009",14.6,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","ECU","Ecuador","2010","2010",12.8,,
"RESP_FS_TFTE_AGSCI","Researchers (FTE) - Agricultural sciences %","ECU","Ecuador","2011","2011",12,,
