"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","PRT","Portugal","2004","2004",9.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","PRT","Portugal","2005","2005",9.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","PRT","Portugal","2006","2006",9.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","PRT","Portugal","2007","2007",9.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","PRT","Portugal","2008","2008",12.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","PRT","Portugal","2009","2009",12.2,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","PRT","Portugal","2010","2010",11.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","PRT","Portugal","2011","2011",12.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","PRT","Portugal","2012","2012",12.4,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2000","2000",11.4,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2001","2001",13.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2002","2002",13.2,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2003","2003",11.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2004","2004",13.8,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2005","2005",10.8,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2006","2006",14.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2007","2007",13.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2008","2008",13.8,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2009","2009",15.2,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2010","2010",14.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2011","2011",12.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","SVK","Slovakia","2012","2012",13.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","TUR","Turkey","2005","2005",18.3,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","TUR","Turkey","2006","2006",17.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","TUR","Turkey","2007","2007",18.3,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","TUR","Turkey","2008","2008",17.3,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","TUR","Turkey","2009","2009",17,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","TUR","Turkey","2010","2010",15.2,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","TUR","Turkey","2011","2011",14.4,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","TUR","Turkey","2012","2012",14.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","ALB","Albania","2008","2008",31.7,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","DZA","Algeria","2005","2005",6.9,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2000","2000",12.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2001","2001",8.2,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2002","2002",8.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2003","2003",9.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2004","2004",8.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2005","2005",7.4,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2006","2006",7.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2007","2007",10.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2008","2008",9.9,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2009","2009",9.7,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2010","2010",9.9,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2011","2011",11.7,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","BGR","Bulgaria","2012","2012",11.9,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CHL","Chile","2007","2007",15.9,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CHL","Chile","2008","2008",16.3,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CHL","Chile","2009","2009",14.3,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CHL","Chile","2010","2010",13.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CHL","Chile","2011","2011",11,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CHL","Chile","2012","2012",11.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2000","2000",14.2,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2001","2001",13.2,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2002","2002",13.4,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2003","2003",13.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2004","2004",12.8,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2005","2005",12.3,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2006","2006",12.2,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2007","2007",12.4,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2008","2008",13,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2009","2009",10.4,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2010","2010",16.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2011","2011",16.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","COL","Colombia","2012","2012",16.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2000","2000",4.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2001","2001",5.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2002","2002",4.4,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2003","2003",5.3,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2004","2004",4.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2005","2005",4,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2006","2006",4.8,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2007","2007",5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2008","2008",6.3,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2009","2009",5.6,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2010","2010",4.8,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2011","2011",5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","CYP","Cyprus","2012","2012",4.8,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","ECU","Ecuador","2001","2001",7,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","ECU","Ecuador","2002","2002",7.8,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","ECU","Ecuador","2003","2003",9.3,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","ECU","Ecuador","2009","2009",10.1,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","ECU","Ecuador","2010","2010",12.5,,
"RESP_FS_TFTE_MEDSCI","Researchers (FTE) - Medical and health sciences %","ECU","Ecuador","2011","2011",10.7,,
