"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","BGR","Bulgaria","2009","2009",13.3,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","BGR","Bulgaria","2010","2010",12.7,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","BGR","Bulgaria","2011","2011",13.2,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","BGR","Bulgaria","2012","2012",12.9,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CHL","Chile","2007","2007",13.9,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CHL","Chile","2008","2008",13.6,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CHL","Chile","2009","2009",18.4,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CHL","Chile","2010","2010",18.7,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CHL","Chile","2011","2011",11.5,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CHL","Chile","2012","2012",11,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2000","2000",30.8,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2001","2001",30.3,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2002","2002",30.5,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2003","2003",31.7,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2004","2004",32.3,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2005","2005",32.4,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2006","2006",32.9,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2007","2007",33.8,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2008","2008",30.2,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2009","2009",31.3,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2010","2010",36.3,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2011","2011",36.2,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","COL","Colombia","2012","2012",36.2,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2002","2002",16.9,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2003","2003",17.1,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2004","2004",17.2,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2005","2005",14.5,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2006","2006",13.7,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2007","2007",13.6,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2008","2008",13.3,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2009","2009",13,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2010","2010",13.4,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2011","2011",16.1,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","HRV","Croatia","2012","2012",14.1,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2000","2000",24.4,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2001","2001",24.3,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2002","2002",22.5,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2003","2003",23.1,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2004","2004",23.5,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2005","2005",23.3,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2006","2006",22.5,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2007","2007",25.7,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2008","2008",24.2,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2009","2009",24.6,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2010","2010",23.5,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2011","2011",23,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","CYP","Cyprus","2012","2012",20.6,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","ECU","Ecuador","2001","2001",8.4,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","ECU","Ecuador","2002","2002",10.5,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","ECU","Ecuador","2003","2003",9.1,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","ECU","Ecuador","2009","2009",26.5,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","ECU","Ecuador","2010","2010",28,,
"RESP_FS_TFTE_SOSCI","Researchers (FTE) - Social sciences %","ECU","Ecuador","2011","2011",33.3,,
