"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2003","2003",13.2,,
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2004","2004",14.5,,
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2005","2005",17.2,,
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2006","2006",15.9,,
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2007","2007",18.8,,
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2008","2008",17.8,,
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2009","2009",24.1,,
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2010","2010",26,,
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2011","2011",28.5,,
"FRESP_FS_TFTE_ENGTECH","Female researchers as a percentage of total researchers (FTE) - Engineering and technology","CYP","Cyprus","2012","2012",26.4,,
