"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","SVK","Slovakia","2007","2007",37.9,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","SVK","Slovakia","2008","2008",40.4,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","SVK","Slovakia","2009","2009",43.2,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","SVK","Slovakia","2010","2010",39.4,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","SVK","Slovakia","2011","2011",44.1,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","SVK","Slovakia","2012","2012",40.2,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","TUR","Turkey","2005","2005",35.5,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","TUR","Turkey","2006","2006",36.8,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","TUR","Turkey","2007","2007",37,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","TUR","Turkey","2008","2008",35.8,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","TUR","Turkey","2009","2009",33.9,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","TUR","Turkey","2010","2010",33.2,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","TUR","Turkey","2011","2011",33.4,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","TUR","Turkey","2012","2012",33.4,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","DZA","Algeria","2005","2005",44.3,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2000","2000",51.5,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2001","2001",49,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2002","2002",50.5,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2003","2003",51.3,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2004","2004",52.3,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2005","2005",51.5,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2006","2006",53.2,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2007","2007",52.8,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2008","2008",51.8,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2009","2009",50.8,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2010","2010",50.6,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2011","2011",49.8,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","BGR","Bulgaria","2012","2012",52.1,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2002","2002",50,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2003","2003",52.4,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2004","2004",50,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2005","2005",50,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2006","2006",50,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2007","2007",51,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2008","2008",49.2,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2009","2009",51.7,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2010","2010",53.2,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2011","2011",51.5,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","HRV","Croatia","2012","2012",51.5,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2000","2000",29,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2001","2001",33.6,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2002","2002",34.9,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2003","2003",36.9,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2004","2004",37.5,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2005","2005",37.6,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2006","2006",37.3,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2007","2007",36.9,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2008","2008",38.8,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2009","2009",39.9,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2010","2010",39.3,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2011","2011",37.2,,
"FRESP_FS_TFTE_NATSCI","Female researchers as a percentage of total researchers (FTE) - Natural sciences","CYP","Cyprus","2012","2012",39.4,,
