"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","PRT","Portugal","2007","2007",54.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","PRT","Portugal","2008","2008",50.2,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","PRT","Portugal","2009","2009",51.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","PRT","Portugal","2010","2010",49.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","PRT","Portugal","2011","2011",51.1,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","PRT","Portugal","2012","2012",52.3,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2000","2000",48.1,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2001","2001",45.6,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2002","2002",50.6,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2003","2003",50.8,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2004","2004",49.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2005","2005",45.4,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2006","2006",46.3,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2007","2007",47.8,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2008","2008",45.2,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2009","2009",51.6,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2010","2010",48.5,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2011","2011",49.2,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","SVK","Slovakia","2012","2012",49,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","TUR","Turkey","2005","2005",41.3,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","TUR","Turkey","2006","2006",41.6,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","TUR","Turkey","2007","2007",42.3,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","TUR","Turkey","2008","2008",42,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","TUR","Turkey","2009","2009",42.4,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","TUR","Turkey","2010","2010",43.2,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","TUR","Turkey","2011","2011",42.1,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","TUR","Turkey","2012","2012",43.4,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2000","2000",57.5,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2001","2001",62.5,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2002","2002",65.3,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2003","2003",63.4,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2004","2004",63.4,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2005","2005",61.1,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2006","2006",62.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2007","2007",63.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2008","2008",62.8,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2009","2009",61.8,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2010","2010",65.4,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2011","2011",61,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BGR","Bulgaria","2012","2012",59.8,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","BFA","Burkina Faso","2010","2010",30.4,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CHL","Chile","2007","2007",34.9,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CHL","Chile","2008","2008",34.3,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2002","2002",50.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2003","2003",55.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2004","2004",57.2,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2005","2005",55.9,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2006","2006",56.2,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2007","2007",56.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2008","2008",57.8,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2009","2009",55.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2010","2010",57.1,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2011","2011",56.1,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","HRV","Croatia","2012","2012",57.2,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2000","2000",44.1,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2001","2001",38.2,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2002","2002",41.9,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2003","2003",40.8,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2004","2004",47.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2005","2005",55.4,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2006","2006",55.4,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2007","2007",49.3,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2008","2008",50.7,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2009","2009",50,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2010","2010",52.2,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2011","2011",50,,
"FRESP_FS_TFTE_HUM","Female researchers as a percentage of total researchers (FTE) - Humanities","CYP","Cyprus","2012","2012",50,,
