"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","POL","Poland","2005","2005",47.7,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","POL","Poland","2006","2006",48.4,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","POL","Poland","2007","2007",41.4,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","POL","Poland","2008","2008",48.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","POL","Poland","2010","2010",44.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","POL","Poland","2011","2011",45.3,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","POL","Poland","2012","2012",48.3,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2000","2000",48.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2001","2001",49.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2002","2002",51.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2003","2003",53.8,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2004","2004",54.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2005","2005",55.3,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2006","2006",55.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2007","2007",55.9,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2008","2008",55.4,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2009","2009",54.7,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2010","2010",56.4,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2011","2011",59.4,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","PRT","Portugal","2012","2012",58.1,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2000","2000",41.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2001","2001",41.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2002","2002",48.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2003","2003",43.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2004","2004",45.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2005","2005",48.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2006","2006",48.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2007","2007",44.3,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2008","2008",47.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2009","2009",48.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2010","2010",48.7,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2011","2011",48.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","SVK","Slovakia","2012","2012",48.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","TUR","Turkey","2005","2005",29.1,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","TUR","Turkey","2006","2006",28.8,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","TUR","Turkey","2007","2007",30.1,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","TUR","Turkey","2008","2008",29.3,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","TUR","Turkey","2009","2009",30.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","TUR","Turkey","2010","2010",30.3,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","TUR","Turkey","2011","2011",33.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","TUR","Turkey","2012","2012",34.7,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","DZA","Algeria","2005","2005",41.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2000","2000",49.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2001","2001",45,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2002","2002",48.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2003","2003",50,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2004","2004",51.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2005","2005",49.9,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2006","2006",51.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2007","2007",52.4,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2008","2008",54.7,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2009","2009",54.3,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2010","2010",53,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2011","2011",52.9,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","BGR","Bulgaria","2012","2012",56.9,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CHL","Chile","2007","2007",28,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CHL","Chile","2008","2008",28.7,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2002","2002",42.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2003","2003",43.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2004","2004",47.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2005","2005",43.9,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2006","2006",45.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2007","2007",43.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2008","2008",46.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2009","2009",47,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2010","2010",49.1,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2011","2011",50.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","HRV","Croatia","2012","2012",48.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2000","2000",22.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2001","2001",20.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2002","2002",17.5,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2003","2003",19,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2004","2004",12.9,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2005","2005",17.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2006","2006",12.9,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2007","2007",20.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2008","2008",20.6,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2009","2009",17.9,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2010","2010",24.4,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2011","2011",26.2,,
"FRESP_FS_TFTE_AGSCI","Female researchers as a percentage of total researchers (FTE) - Agricultural sciences","CYP","Cyprus","2012","2012",23.5,,
