"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BOL","Bolivia (Plurinational State of)","2000","2000",4,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BOL","Bolivia (Plurinational State of)","2001","2001",5,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BOL","Bolivia (Plurinational State of)","2002","2002",5,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BOL","Bolivia (Plurinational State of)","2009","2009",1.6,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BOL","Bolivia (Plurinational State of)","2010","2010",4.8,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2000","2000",9.9,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2001","2001",9.6,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2002","2002",9.8,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2003","2003",9.4,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2004","2004",9.3,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2005","2005",9.4,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2006","2006",9.5,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2007","2007",9.1,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2008","2008",8.5,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2009","2009",10.6,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2010","2010",11.4,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2011","2011",12,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","BGR","Bulgaria","2012","2012",10.2,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2000","2000",9.2,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2001","2001",8.9,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2002","2002",8.8,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2003","2003",8.5,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2004","2004",8.2,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2005","2005",8,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2006","2006",7.8,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2007","2007",7.8,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2008","2008",6.1,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2009","2009",7.2,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2010","2010",7.8,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2011","2011",7.6,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","COL","Colombia","2012","2012",7.5,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2002","2002",7.4,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2003","2003",7.9,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2004","2004",9.1,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2005","2005",10.5,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2006","2006",11.1,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2007","2007",11.5,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2008","2008",11.3,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2009","2009",11.9,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2010","2010",10.9,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2011","2011",9.7,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","HRV","Croatia","2012","2012",10.7,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2000","2000",11.2,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2001","2001",10.2,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2002","2002",9.9,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2003","2003",10,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2004","2004",11.1,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2005","2005",10.9,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2006","2006",9.9,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2007","2007",8.9,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2008","2008",9.1,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2009","2009",8,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2010","2010",7.4,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2011","2011",8.5,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","CYP","Cyprus","2012","2012",12.3,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","ECU","Ecuador","2001","2001",1.2,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","ECU","Ecuador","2002","2002",0.7,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","ECU","Ecuador","2003","2003",0.6,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","ECU","Ecuador","2009","2009",9.2,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","ECU","Ecuador","2010","2010",7.7,,
"RESP_FS_TFTE_HUM","Researchers (FTE) - Humanities %","ECU","Ecuador","2011","2011",7.1,,
