"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","HRV","Croatia","2010","2010",59,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","HRV","Croatia","2011","2011",60.2,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","HRV","Croatia","2012","2012",61.4,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2000","2000",35.7,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2001","2001",41.2,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2002","2002",31.6,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2003","2003",34.6,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2004","2004",25.9,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2005","2005",18.5,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2006","2006",22.2,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2007","2007",25,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2008","2008",37.3,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2009","2009",40.8,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2010","2010",34.9,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2011","2011",41.3,,
"FRESP_FS_TFTE_MEDSCI","Female researchers as a percentage of total researchers (FTE) - Medical and health sciences","CYP","Cyprus","2012","2012",47.6,,
