"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2001","2001",55.1,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2002","2002",53.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2003","2003",53.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2004","2004",54.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2005","2005",49.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2006","2006",47.5,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2007","2007",49.6,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2008","2008",49.7,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2009","2009",50.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2010","2010",46.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2011","2011",51.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2012","2012",50.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2000","2000",43.6,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2001","2001",46.6,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2002","2002",47.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2003","2003",48.4,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2004","2004",47.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2005","2005",48.5,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2006","2006",49,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2007","2007",48.6,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2008","2008",50.1,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2009","2009",50.4,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2010","2010",50.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2011","2011",48.9,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2012","2012",50.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2001","2001",30.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2002","2002",30.6,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2003","2003",31.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2004","2004",32.9,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2005","2005",33.9,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2006","2006",33.7,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2007","2007",34.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2008","2008",31.7,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2009","2009",31.7,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2010","2010",33.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2011","2011",34.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","MWI","Malawi","2007","2007",21.9,,
"FRESP_TFTE","Researchers (FTE) - % Female","MWI","Malawi","2010","2010",18.5,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2000","2000",31.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2002","2002",34.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2004","2004",37.1,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2006","2006",38.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2008","2008",41.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2009","2009",47.7,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2010","2010",46.1,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2011","2011",45.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2012","2012",47,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLI","Mali","2006","2006",13.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLI","Mali","2010","2010",14.1,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2004","2004",25,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2005","2005",25.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2006","2006",25.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2007","2007",25,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2008","2008",27.5,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2009","2009",29.1,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2010","2010",25.7,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2011","2011",25,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2012","2012",28.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2003","2003",45.4,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2004","2004",44.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2005","2005",43.4,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2006","2006",41.7,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2007","2007",45.1,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2008","2008",45.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2009","2009",48,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2010","2010",46.4,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2011","2011",47.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2012","2012",48,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAR","Morocco","2006","2006",29.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAR","Morocco","2007","2007",31.7,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAR","Morocco","2008","2008",29.5,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAR","Morocco","2010","2010",33.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAR","Morocco","2011","2011",31.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","MOZ","Mozambique","2006","2006",33.5,,
"FRESP_TFTE","Researchers (FTE) - % Female","MOZ","Mozambique","2008","2008",33.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","MOZ","Mozambique","2009","2009",33.7,,
"FRESP_TFTE","Researchers (FTE) - % Female","MOZ","Mozambique","2010","2010",32.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","NGA","Nigeria","2007","2007",23.4,,
"FRESP_TFTE","Researchers (FTE) - % Female","PAN","Panama","2011","2011",30.6,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2000","2000",42.9,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2001","2001",43.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2002","2002",45.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2003","2003",44.6,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2004","2004",44.6,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2005","2005",46.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2006","2006",45.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2007","2007",43.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2008","2008",45.6,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2009","2009",44.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2010","2010",44.5,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2011","2011",46,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2012","2012",44.8,,
"FRESP_TFTE","Researchers (FTE) - % Female","RWA","Rwanda","2008","2008",23.5,,
"FRESP_TFTE","Researchers (FTE) - % Female","RWA","Rwanda","2009","2009",34.2,,
"FRESP_TFTE","Researchers (FTE) - % Female","SHN","Saint Helena","2000","2000",,"n","Magnitude nil or negligible"
"FRESP_TFTE","Researchers (FTE) - % Female","SEN","Senegal","2006","2006",10,"+","National Estimation"
"FRESP_TFTE","Researchers (FTE) - % Female","SEN","Senegal","2007","2007",10,"+","National Estimation"
"FRESP_TFTE","Researchers (FTE) - % Female","SEN","Senegal","2008","2008",23.8,,
